system:index,crop_label,dewpoint_mean,lat,lon,precip_total,temp_mean,.geo
626,0,11.643167180448984,34.770056639837584,-90.78154174067275,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78154174067275,34.770056639837584]}"
627,0,11.583558518919233,34.898875051580326,-90.55247134322228,1469.2544446023917,17.437747535531344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55247134322228,34.898875051580326]}"
628,0,11.308986378151474,35.115548698109954,-90.62361791372454,1421.3878915342307,17.28769380229818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62361791372454,35.115548698109954]}"
629,0,11.571307341693227,34.87300357139768,-90.65649625312332,1456.3395932945227,17.54916372952397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65649625312332,34.87300357139768]}"
630,0,10.743710978608135,35.700621442656995,-90.68371520623214,1298.668350342176,16.63555071582533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68371520623214,35.700621442656995]}"
631,0,10.745577372372452,35.77607992652304,-90.49668596407845,1274.39051425781,16.511017815925243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49668596407845,35.77607992652304]}"
632,0,11.734906531904755,34.800240033384,-90.63736213757157,1476.8478975328421,17.47107663263472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63736213757157,34.800240033384]}"
633,0,10.745577372372452,35.77446295901162,-90.48860112652139,1274.39051425781,16.511017815925243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48860112652139,35.77446295901162]}"
634,0,10.864482775126305,35.53191783229935,-90.79851989954261,1300.691197875402,16.802613804438465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79851989954261,35.53191783229935]}"
635,0,11.436255436727379,34.95978082784363,-90.92706881670011,1415.1932851108527,17.417450642694575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92706881670011,34.95978082784363]}"
636,0,11.388153267777625,34.981070900077256,-90.70096285968724,1446.8053237232184,17.43031696511173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70096285968724,34.981070900077256]}"
637,0,10.899626093476854,35.58824220061364,-90.48967910486232,1289.3978015216803,16.742247749572698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48967910486232,35.58824220061364]}"
638,0,11.015638151125302,35.316052669525426,-90.78423668652512,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78423668652512,35.316052669525426]}"
639,0,10.956039968690902,35.37911440247062,-90.77776881647945,1328.128273847959,16.925047986801246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77776881647945,35.37911440247062]}"
640,0,11.851374318719365,34.92986692888245,-90.27623939335552,1466.2593857082343,17.225007185217578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27623939335552,34.92986692888245]}"
641,0,10.948323118305325,35.545123066975904,-90.39077459208076,1306.2058643135047,16.805032914740707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39077459208076,35.545123066975904]}"
642,0,11.147887232532241,35.2308923805909,-90.9238348816773,1374.0774050983405,17.16283292901022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9238348816773,35.2308923805909]}"
643,0,11.544750638639357,34.91585321045018,-90.93488415967197,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93488415967197,34.91585321045018]}"
644,0,11.589607855391932,34.79754508753164,-91.02300888904408,1381.773646238706,17.472696210260267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02300888904408,34.79754508753164]}"
645,0,10.60145792852245,35.663431189894446,-91.12002693972899,1268.3840349945044,16.667293233305315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12002693972899,35.663431189894446]}"
646,0,11.015638151125302,35.31793913162208,-90.80337080207686,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80337080207686,35.31793913162208]}"
647,0,11.82464504503264,34.85009653165263,-90.24255257020104,1485.8856753143286,17.144723491581487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24255257020104,34.85009653165263]}"
648,0,10.745577372372452,35.84183660532059,-90.48159426730525,1274.39051425781,16.511017815925243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48159426730525,35.84183660532059]}"
649,0,11.82464504503264,34.90615140538169,-90.16439914048264,1485.8856753143286,17.144723491581487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16439914048264,34.90615140538169]}"
650,0,10.886832901767548,35.56317920418671,-90.33714516961884,1286.5308777126288,16.705917617937303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33714516961884,35.56317920418671]}"
651,0,11.544750638639357,34.88917324651183,-90.89014805852281,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89014805852281,34.88917324651183]}"
652,0,11.643167180448984,34.825842018981405,-90.80768271544063,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80768271544063,34.825842018981405]}"
653,0,10.74953512601121,35.68687721880997,-90.64248253469106,1290.0960401329016,16.606782477740126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64248253469106,35.68687721880997]}"
654,0,11.671570656833183,34.850905015408344,-90.48994859944756,1467.7870676549887,17.347028669592135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48994859944756,34.850905015408344]}"
655,0,11.671570656833183,34.9287889505415,-90.46785004345821,1467.7870676549887,17.347028669592135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46785004345821,34.9287889505415]}"
656,0,10.956039968690902,35.38153985373774,-90.76348560346196,1328.128273847959,16.925047986801246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76348560346196,35.38153985373774]}"
657,0,10.806110646844672,35.53164833771412,-91.14697639825258,1272.9206339153266,16.89338907912412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14697639825258,35.53164833771412]}"
658,0,10.956039968690902,35.35485988979939,-90.77642134355328,1328.128273847959,16.925047986801246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77642134355328,35.35485988979939]}"
659,0,10.655572645631594,35.80114292294997,-90.84972387073744,1289.8368195327735,16.525322895833767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84972387073744,35.80114292294997]}"
660,0,10.68362183940991,35.78200880739823,-90.60286683066138,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60286683066138,35.78200880739823]}"
661,0,10.661453647700796,35.78173931281299,-91.20599571241924,1263.3736983570075,16.491207866581703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20599571241924,35.78173931281299]}"
662,0,11.544750638639357,34.91019382416023,-90.92060094665446,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92060094665446,34.91019382416023]}"
663,0,10.82778074708716,35.72379797698728,-90.32717386996511,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32717386996511,35.72379797698728]}"
664,0,10.751028954492881,35.566143644624304,-91.24156899767037,1263.9713839324927,16.806659850029007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24156899767037,35.566143644624304]}"
665,0,11.436255436727379,34.95816386033221,-90.92706881670011,1415.1932851108527,17.417450642694575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92706881670011,34.95816386033221]}"
666,0,11.734906531904755,34.77787198280942,-90.63278072962257,1476.8478975328421,17.47107663263472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63278072962257,34.77787198280942]}"
667,0,10.775678239238744,35.81300068470035,-90.3557402960001,1259.9422887596106,16.47540561379907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3557402960001,35.81300068470035]}"
668,0,11.323171505862888,35.030927398345895,-91.13107621772366,1396.0157737764334,17.248075910245802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13107621772366,35.030927398345895]}"
669,0,10.83726321355391,35.64160212849034,-90.57268343711497,1294.22232067909,16.699154588185593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57268343711497,35.64160212849034]}"
670,0,10.82778074708716,35.7367337170786,-90.34738596385779,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34738596385779,35.7367337170786]}"
671,0,10.974200463839225,35.52760591893558,-90.27839535003741,1308.253865006826,16.81620385331115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27839535003741,35.52760591893558]}"
672,0,11.892847233602765,34.793502668753106,-90.35520130682963,1479.9353436264014,17.380213065996656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35520130682963,34.793502668753106]}"
673,0,11.671570656833183,34.8535999612607,-90.49237405071469,1467.7870676549887,17.347028669592135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49237405071469,34.8535999612607]}"
674,0,10.746540334344559,35.75074743551087,-90.3015718843677,1255.003462794683,16.46674073972656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3015718843677,35.75074743551087]}"
675,0,11.544750638639357,34.91962613464349,-90.90092784193224,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90092784193224,34.91962613464349]}"
676,0,10.895084631932832,35.60737631616539,-90.36409462814241,1284.4382927450156,16.711099419093273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36409462814241,35.60737631616539]}"
677,0,11.551611770560271,34.83985573741367,-91.06990094687512,1389.9544135364508,17.431944346319142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06990094687512,34.83985573741367]}"
678,0,11.609235423885139,34.82557252439617,-90.86400708375493,1398.8342092069602,17.46288510152732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86400708375493,34.82557252439617]}"
679,0,11.182557430877068,35.346775052242315,-90.46838903262869,1357.0313558610892,17.07234415724929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46838903262869,35.346775052242315]}"
680,0,11.643167180448984,34.76520573730334,-90.77399589228615,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77399589228615,34.76520573730334]}"
681,0,11.675148041607372,34.846593102044565,-90.71174264309667,1463.3866057428336,17.514445594892152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71174264309667,34.846593102044565]}"
682,0,10.745577372372452,35.83833317571252,-90.46299914092397,1274.39051425781,16.511017815925243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46299914092397,35.83833317571252]}"
683,0,11.015638151125302,35.29611007021798,-90.80687423168493,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80687423168493,35.29611007021798]}"
684,0,11.260564708274046,35.22172956469288,-90.52013199299398,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52013199299398,35.22172956469288]}"
685,0,11.20715877933577,35.28586927597901,-90.42634787733189,1360.8485863241172,17.04273692266031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42634787733189,35.28586927597901]}"
686,0,11.015638151125302,35.315783174940194,-90.79528596451979,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79528596451979,35.315783174940194]}"
687,0,10.68362183940991,35.764761153943134,-90.63062477294068,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63062477294068,35.764761153943134]}"
688,0,11.916236351396492,34.83904725365797,-90.26141719116755,1487.195353272817,17.30480661087404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26141719116755,34.83904725365797]}"
689,0,10.846179585913717,35.688224691736146,-91.29169499052423,1259.776811364553,16.729122794164482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29169499052423,35.688224691736146]}"
690,0,11.260564708274046,35.17295104476519,-90.54869841902898,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54869841902898,35.17295104476519]}"
691,0,11.39762592402775,35.02526801205594,-90.84298650610653,1432.4413046869254,17.417708829766468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84298650610653,35.02526801205594]}"
692,0,11.473849302666395,34.85629490711306,-91.0321717049421,1394.8887691530203,17.351003368151453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0321717049421,34.85629490711306]}"
693,0,10.68362183940991,35.75182541385181,-90.64948939390719,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64948939390719,35.75182541385181]}"
694,0,11.436255436727379,34.99427613475382,-90.86643253502206,1415.1932851108527,17.417450642694575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86643253502206,34.99427613475382]}"
695,0,11.643167180448984,34.82934544858947,-90.80013686705404,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80013686705404,34.82934544858947]}"
696,0,10.95777860667613,35.628666388399026,-90.24821195649099,1297.2480759653067,16.74040231399863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24821195649099,35.628666388399026]}"
697,0,11.39762592402775,34.97379454627589,-90.8359796468904,1432.4413046869254,17.417708829766468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8359796468904,34.97379454627589]}"
698,0,11.015638151125302,35.25326043116547,-90.80956917753728,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80956917753728,35.25326043116547]}"
699,0,10.745577372372452,35.79278859080766,-90.54303903273903,1274.39051425781,16.511017815925243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54303903273903,35.79278859080766]}"
700,0,11.33273022447014,35.24113317482986,-90.32205347284562,1393.9112380775427,17.02702697510057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32205347284562,35.24113317482986]}"
701,0,10.832157218619614,35.52194653264562,-91.17123091092381,1274.884085420034,16.894825829980334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17123091092381,35.52194653264562]}"
702,0,10.837959070075215,35.843184078246765,-90.05767928472925,1258.2216069730734,16.542385092609152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.05767928472925,35.843184078246765]}"
703,0,10.82778074708716,35.71571313943021,-90.29699047641869,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29699047641869,35.71571313943021]}"
704,0,11.671570656833183,34.89456313821655,-90.48132477272001,1467.7870676549887,17.347028669592135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48132477272001,34.89456313821655]}"
705,0,10.886832901767548,35.57557595510756,-90.31774155948185,1286.5308777126288,16.705917617937303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31774155948185,35.57557595510756]}"
706,0,11.147887232532241,35.22469400513047,-90.91952296831352,1374.0774050983405,17.16283292901022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91952296831352,35.22469400513047]}"
707,0,11.066324197429822,35.475323969399824,-90.1889231477391,1319.092373612783,16.819414469749404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.1889231477391,35.475323969399824]}"
708,0,11.643167180448984,34.80616891425919,-90.7977114157869,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7977114157869,34.80616891425919]}"
709,0,11.533079379007347,34.91208028625688,-90.78477567569558,1426.6766265663123,17.521801696847035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78477567569558,34.91208028625688]}"
710,0,11.473849302666395,34.8792019468581,-91.0111511272937,1394.8887691530203,17.351003368151453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0111511272937,34.8792019468581]}"
711,0,11.677502047743474,34.82961494317471,-91.40515221090853,1443.59194791641,17.616414104096123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40515221090853,34.82961494317471]}"
712,0,10.834556039609993,35.67717541374148,-91.43317964777306,1249.9043748411154,16.67113348730078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43317964777306,35.67717541374148]}"
713,0,10.74953512601121,35.71759960152686,-90.6217314516279,1290.0960401329016,16.606782477740126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6217314516279,35.71759960152686]}"
714,0,11.675148041607372,34.84578461828886,-90.71309011602285,1463.3866057428336,17.514445594892152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71309011602285,34.84578461828886]}"
715,0,11.916236351396492,34.84821006955598,-90.26411213701991,1487.195353272817,17.30480661087404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26411213701991,34.84821006955598]}"
716,0,10.886832901767548,35.6442970743427,-90.305344808561,1286.5308777126288,16.705917617937303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.305344808561,35.6442970743427]}"
717,0,11.078248516065457,35.56183173126053,-90.11723758806637,1308.2834587129569,16.717786196704367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11723758806637,35.56183173126053]}"
718,0,11.15364270841684,35.16432721803764,-91.36526701229363,1339.2829105886435,17.305933002141046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36526701229363,35.16432721803764]}"
719,0,10.68362183940991,35.77661891569351,-90.55274083780752,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55274083780752,35.77661891569351]}"
720,0,11.195258317363937,35.177801947299436,-90.60394480900233,1381.4240202936148,17.1853050144839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.177801947299436]}"
721,0,10.847683447572138,35.59174563022171,-90.71632405104567,1300.5499646696067,16.740478789098802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71632405104567,35.59174563022171]}"
722,0,11.20745620727564,35.07269905905745,-91.20249228281116,1376.3801262411093,17.269931512771564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20249228281116,35.07269905905745]}"
723,0,10.68362183940991,35.77554093735257,-90.55247134322228,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55247134322228,35.77554093735257]}"
724,0,10.655572645631594,35.83402126234875,-90.83678813064611,1289.8368195327735,16.525322895833767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83678813064611,35.83402126234875]}"
725,0,10.82778074708716,35.741584619612844,-90.30426683022006,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30426683022006,35.741584619612844]}"
726,0,11.473849302666395,34.94334165814424,-90.95105383478611,1394.8887691530203,17.351003368151453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95105383478611,34.94334165814424]}"
727,0,11.323171505862888,34.96005032242886,-91.05858217429522,1396.0157737764334,17.248075910245802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05858217429522,34.96005032242886]}"
728,0,11.643167180448984,34.834196351123715,-90.8208879501172,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8208879501172,34.834196351123715]}"
729,0,10.895084631932832,35.61330519704058,-90.36705906858,1284.4382927450156,16.711099419093273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36705906858,35.61330519704058]}"
730,0,11.260564708274046,35.16190176677052,-90.48698415900996,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48698415900996,35.16190176677052]}"
731,0,11.276771186584824,35.34408010638996,-90.15334986248797,1369.6468279394126,16.97251873451836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15334986248797,35.34408010638996]}"
732,0,11.610565377152795,35.01880014201028,-90.50962170416977,1446.8836144241309,17.400085889912305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50962170416977,35.01880014201028]}"
733,0,11.589607855391932,34.77948895032084,-90.99929336554332,1381.773646238706,17.472696210260267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99929336554332,34.77948895032084]}"
734,0,11.126943757218442,35.18292234441892,-91.1515578062016,1350.0240103038764,17.257484577126547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1515578062016,35.18292234441892]}"
735,0,11.325984585557308,35.01960862576599,-91.30436123603032,1392.6514939102149,17.374113117723425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30436123603032,35.01960862576599]}"
736,0,11.544750638639357,34.919087145473014,-90.90173632568795,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90173632568795,34.919087145473014]}"
737,0,10.845374702209824,35.73349978205577,-90.45356683044072,1278.426285150907,16.647135690140203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45356683044072,35.73349978205577]}"
738,0,11.34419323995246,35.14923552126444,-90.91305509826786,1398.606728080175,17.35669351691007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91305509826786,35.14923552126444]}"
739,0,11.260564708274046,35.20960230835727,-90.45194986292931,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45194986292931,35.20960230835727]}"
740,0,11.583558518919233,34.85575591794259,-90.58993109057006,1469.2544446023917,17.437747535531344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58993109057006,34.85575591794259]}"
741,0,10.83726321355391,35.5841997818351,-90.6330502242078,1294.22232067909,16.699154588185593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6330502242078,35.5841997818351]}"
742,0,11.473849302666395,34.939568733950935,-90.981776217503,1394.8887691530203,17.351003368151453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.981776217503,34.939568733950935]}"
743,0,11.560054799955026,34.852791477504994,-91.38116719282255,1412.371169093511,17.559476942994195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.38116719282255,34.852791477504994]}"
744,0,10.83726321355391,35.646722525609825,-90.59181755266671,1294.22232067909,16.699154588185593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59181755266671,35.646722525609825]}"
745,0,11.589607855391932,34.753886964723435,-90.96372008029219,1381.773646238706,17.472696210260267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96372008029219,34.753886964723435]}"
746,0,11.188114472829113,35.49823100914487,-90.11481213679924,1330.9334472450232,16.7704322797523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11481213679924,35.49823100914487]}"
747,0,10.82778074708716,35.6728635003777,-90.29914643310057,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29914643310057,35.6728635003777]}"
748,0,11.551611770560271,34.786765304122206,-91.07609932233555,1389.9544135364508,17.431944346319142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07609932233555,34.786765304122206]}"
749,0,11.589607855391932,34.83338786736801,-90.95563524273513,1381.773646238706,17.472696210260267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95563524273513,34.83338786736801]}"
750,0,10.746540334344559,35.80249039587615,-90.29402603598109,1255.003462794683,16.46674073972656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29402603598109,35.80249039587615]}"
751,0,11.19836102141619,35.413340214795575,-90.15766177585175,1347.7080569299674,16.925460238870244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15766177585175,35.413340214795575]}"
752,0,11.260564708274046,35.190198698220286,-90.51447260670402,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51447260670402,35.190198698220286]}"
753,0,11.544750638639357,34.89564111655749,-90.8923040152047,1408.9362279209113,17.491232838042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8923040152047,34.89564111655749]}"
754,0,11.27670340690429,35.10422992553005,-90.84029156025417,1414.0024588140463,17.324526707549296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84029156025417,35.10422992553005]}"
755,0,11.183802213625029,35.13495230824693,-91.33292766206532,1370.3643337520575,17.275820987300676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33292766206532,35.13495230824693]}"
756,0,10.82778074708716,35.72271999864633,-90.29510401432204,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29510401432204,35.72271999864633]}"
757,0,11.35943831700689,34.956277398235564,-90.95186231854181,1401.2449488672232,17.302546470676873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95186231854181,34.956277398235564]}"
758,0,11.015638151125302,35.33303082839529,-90.77426538687139,1345.2126041683173,17.00545341631033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77426538687139,35.33303082839529]}"
759,0,11.260564708274046,35.20582938416396,-90.4549143033669,1388.350988987348,17.1656118959051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4549143033669,35.20582938416396]}"
760,1,11.643167180448984,34.83581331863513,-90.81576755299771,1428.868110540769,17.519121723959017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81576755299771,34.83581331863513]}"
761,1,11.39762592402775,34.95492992530938,-90.81927098260577,1432.4413046869254,17.417708829766468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81927098260577,34.95492992530938]}"
762,1,11.33273022447014,35.22469400513047,-90.31342964611808,1393.9112380775427,17.02702697510057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31342964611808,35.22469400513047]}"
763,1,10.775678239238744,35.801412417535204,-90.35439282307392,1259.9422887596106,16.47540561379907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35439282307392,35.801412417535204]}"
764,1,10.82778074708716,35.709245269384546,-90.32178397826038,1272.7450684341406,16.569505883133957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32178397826038,35.709245269384546]}"
765,1,10.837959070075215,35.84668750785483,-90.05714029555878,1258.2216069730734,16.542385092609152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.05714029555878,35.84668750785483]}"
766,1,10.746540334344559,35.84560952951389,-90.27462242584411,1255.003462794683,16.46674073972656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27462242584411,35.84560952951389]}"
767,1,10.68362183940991,35.76556963769884,-90.57241394252974,1287.908490065,16.531779579267322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57241394252974,35.76556963769884]}"
768,1,10.921801419889619,35.466969637257506,-90.6645810906804,1311.0262260469412,16.83660486822248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6645810906804,35.466969637257506]}"
769,1,10.757798450069515,35.84884346453672,-90.21802856294458,1258.2443908485388,16.507285920234665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21802856294458,35.84884346453672]}"
770,1,11.096444015851489,35.44945248921718,-90.38915762456935,1336.4978984626746,16.9211214474891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38915762456935,35.44945248921718]}"
771,1,10.886832901767548,35.63702072054134,-90.25279336444001,1286.5308777126288,16.705917617937303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25279336444001,35.63702072054134]}"
772,1,11.33273022447014,35.20151747080019,-90.29591249807774,1393.9112380775427,17.02702697510057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29591249807774,35.20151747080019]}"
773,1,10.757798450069515,35.837255197371576,-90.16925004301689,1258.2443908485388,16.507285920234665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16925004301689,35.837255197371576]}"
774,1,11.39762592402775,34.98403534051486,-90.81253361797488,1432.4413046869254,17.417708829766468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81253361797488,34.98403534051486]}"
