system:index,clim_et_annual,clim_prec,clim_prec_seas,clim_tmax,clim_tmean,clim_tmin,crop_label,.geo
1350,449.5,1311.0,19.0,335.0,169.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24020663776663,34.064916614079195]}"
1351,443.9,1330.0,20.0,336.0,170.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28116981472249,33.593301089916444]}"
1352,507.0,1348.0,20.0,336.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30219039237089,33.38201733509153]}"
1353,471.0,1392.0,22.0,337.0,171.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41959562572346,33.80539332849706]}"
1354,452.0,1337.0,22.0,330.0,161.0,-16.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34009472307888,34.65457076657525]}"
1355,514.7,1294.0,19.0,335.0,168.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34989093395762,34.19804693918571]}"
1356,570.1,1264.0,19.0,334.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70912721607702,34.561056145498405]}"
1357,494.6,1335.0,21.0,335.0,173.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00143443524767,33.43052636043399]}"
1358,453.7,1376.0,20.0,335.0,174.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50700627715014,33.18474729869889]}"
1359,640.7,1273.0,20.0,335.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60995320871024,34.69849838396869]}"
1360,585.9,1259.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75009039303288,34.44436499009128]}"
1361,417.2,1264.0,19.0,335.0,169.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65145537483656,34.3618996470091]}"
1362,462.8,1265.0,20.0,332.0,165.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44556151171636,34.550815351259445]}"
1363,415.4,1288.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04913497683441,34.6715489254451]}"
1364,433.4,1265.0,19.0,334.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65603678278556,34.517398022690195]}"
1365,539.0,1271.0,20.0,332.0,162.0,-16.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22807938143103,34.66858448500751]}"
1366,499.5,1364.0,21.0,335.0,169.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68181385715795,33.9476864695016]}"
1367,536.9,1286.0,17.0,337.0,171.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60348533866457,34.077313365000045]}"
1368,436.8,1293.0,20.0,331.0,161.0,-19.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98203082511068,34.70092383523581]}"
1369,482.3,1323.0,20.0,332.0,164.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88905519320431,34.34114856394594]}"
1370,575.5,1269.0,19.0,333.0,167.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48517721574603,34.337914628923116]}"
1371,449.6,1306.0,20.0,335.0,168.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.23778118649952,34.13363773331434]}"
1372,516.1,1257.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78808912955114,34.42792582039189]}"
1373,525.3,1341.0,20.0,330.0,162.0,-16.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68100537340223,34.498533401723684]}"
1374,552.5,1269.0,20.0,332.0,162.0,-16.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2264624139196,34.680711741343124]}"
1375,498.0,1384.0,21.0,335.0,170.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52389003020973,33.85875325637376]}"
1376,582.3,1264.0,19.0,334.0,168.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56144418336778,34.39154405138505]}"
1377,350.9,1360.0,19.0,335.0,172.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46307865975669,33.375818959631104]}"
1378,432.3,1338.0,21.0,330.0,161.0,-15.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2508920153658,34.680711741343124]}"
1379,575.5,1271.0,20.0,334.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49218407496217,34.70415777025865]}"
1380,629.2,1288.0,19.0,335.0,169.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40648479685716,34.2039758200609]}"
1381,571.6,1289.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05021295517535,34.64918087487053]}"
1382,378.0,1361.0,21.0,334.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82572396567389,33.7350552417505]}"
1383,441.9,1355.0,22.0,334.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84189364078804,33.7304738338015]}"
1384,676.7,1381.0,19.0,335.0,172.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62019400294919,33.17127256943709]}"
1385,607.0,1296.0,17.0,337.0,171.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52748786562806,34.03527220970325]}"
1386,472.3,1292.0,20.0,333.0,164.0,-15.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20598082544169,34.38696264343604]}"
1387,380.0,1378.0,19.0,334.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5361116923556,33.2081933276144]}"
1388,534.5,1271.0,20.0,334.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52829634938377,34.72140542371374]}"
1389,431.1,1269.0,20.0,335.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6705894903883,34.68798809514449]}"
1390,606.3,1368.0,20.0,332.0,164.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26490573379807,34.325248383417026]}"
1391,415.1,1262.0,18.0,335.0,170.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71667306446363,34.29398701152967]}"
1392,463.6,1359.0,21.0,334.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82141205231012,33.78221679416678]}"
1393,427.8,1387.0,22.0,336.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66672216038474,33.74367906847805]}"
1394,466.3,1262.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45014291966537,34.48505867246189]}"
1395,530.3,1271.0,20.0,335.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5390761327932,34.685023654706896]}"
1396,488.0,1338.0,20.0,331.0,163.0,-14.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6950190918345,34.40933069401061]}"
1397,369.6,1268.0,20.0,333.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4886806453541,34.58342419607298]}"
1398,457.1,1264.0,20.0,332.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49218407496217,34.474548383637696]}"
1399,429.6,1394.0,22.0,337.0,172.0,1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42229057157581,33.723736469170596]}"
1400,443.8,1361.0,21.0,334.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82680194401483,33.734246757994796]}"
1401,562.8,1355.0,21.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80362540968456,33.86683809393084]}"
1402,527.2,1331.0,21.0,332.0,168.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93433028352393,33.8274918844864]}"
1403,458.1,1270.0,20.0,334.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4849077211608,34.63355018892685]}"
1404,415.6,1360.0,20.0,335.0,172.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44017162001164,33.3464440498404]}"
1405,506.1,1272.0,20.0,334.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6676250499507,34.73218520712317]}"
1406,457.5,1272.0,18.0,336.0,170.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66951151204735,34.18996210162863]}"
1407,521.1,1268.0,20.0,333.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4811347969675,34.571566434322605]}"
1408,636.3,1335.0,19.0,336.0,171.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3458485151791,33.580634844410355]}"
1409,508.4,1275.0,18.0,336.0,170.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58381223394235,34.18942311245816]}"
1410,482.3,1354.0,21.0,331.0,162.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34332865810171,34.51416408766737]}"
1411,476.9,1266.0,20.0,334.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52640988728712,34.534106686974816]}"
1412,414.4,1359.0,21.0,333.0,168.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71819562616479,33.955501812473436]}"
1413,380.7,1313.0,20.0,334.0,165.0,-14.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9866122330597,34.31743304044519]}"
1414,546.1,1279.0,18.0,336.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54365754074222,34.1799908019749]}"
1415,463.9,1271.0,20.0,334.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66735555536548,34.73488015297553]}"
1416,407.7,1258.0,19.0,335.0,170.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76167866019802,34.29075307650684]}"
1417,531.7,1282.0,17.0,336.0,171.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72960880455496,34.05117239023216]}"
1418,506.0,1357.0,20.0,335.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37468443579932,33.31572166712351]}"
1419,537.6,1300.0,18.0,337.0,171.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47304995941042,34.03015181258377]}"
1420,427.0,1257.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78593317286925,34.43735813087515]}"
1421,502.4,1264.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43262577162504,34.53302870863387]}"
1422,465.6,1259.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71829003197504,34.46700253525109]}"
1423,513.4,1272.0,18.0,335.0,170.0,2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78997559164779,34.118815531126366]}"
1424,445.4,1362.0,21.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70040898353922,33.94795596408683]}"
1425,464.6,1278.0,19.0,334.0,167.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41753407485183,34.2972209465525]}"
1426,525.6,1265.0,20.0,332.0,164.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42292396655655,34.544347481213784]}"
1427,394.4,1290.0,20.0,331.0,161.0,-19.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00655483236714,34.69607293270157]}"
1428,554.1,1264.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43801566332975,34.52548286024727]}"
1429,476.2,1321.0,20.0,332.0,164.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8941755903238,34.313121127081416]}"
1430,994.4,1352.0,20.0,336.0,172.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37037252243556,33.368003616659266]}"
1431,390.7,1392.0,22.0,336.0,171.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42175158240534,33.81293917688367]}"
1432,387.8,1280.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06341818985192,34.74000055009501]}"
1433,439.9,1327.0,20.0,332.0,163.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80146945300267,34.47670434031958]}"
1434,489.6,1260.0,19.0,334.0,168.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75116837137382,34.49395199377467]}"
1435,468.6,1336.0,20.0,330.0,162.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72196855035808,34.52467437649156]}"
1436,456.7,1349.0,18.0,336.0,170.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52587089811665,33.5102967576638]}"
1437,467.2,1304.0,19.0,335.0,169.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26904255838687,34.1304037982915]}"
1438,515.2,1390.0,22.0,336.0,172.0,1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.485352304521,33.6959785268913]}"
1439,396.7,1335.0,17.0,336.0,170.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50727577173537,33.66902906836772]}"
1440,308.0,1321.0,19.0,336.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31889905665551,33.72481444751154]}"
1441,482.6,1266.0,20.0,332.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44502252254588,34.42603935829524]}"
1442,614.5,1279.0,18.0,335.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52452342519047,34.24062708365297]}"
1443,555.5,1262.0,19.0,334.0,169.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68298624130915,34.47939928617194]}"
1444,411.9,1264.0,19.0,334.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73984959879391,34.6707404416894]}"
1445,515.5,1279.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08902017544932,34.717632499520434]}"
1446,547.3,1324.0,21.0,332.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.966400139167,33.89405704703966]}"
1447,581.6,1275.0,18.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5323387681623,34.24197455657915]}"
1448,458.9,1361.0,21.0,333.0,168.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71280573446006,33.9590052420815]}"
1449,436.4,1262.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43936313625593,34.50985217430359]}"
1450,576.2,1270.0,20.0,333.0,164.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45041241425061,34.66103863662091]}"
1451,641.4,1271.0,18.0,336.0,170.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64633497771707,34.22068448434552]}"
1452,454.8,1270.0,20.0,334.0,167.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51805555514481,34.62034495425029]}"
1453,488.9,1371.0,22.0,335.0,170.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78395230496233,33.73936715511428]}"
1454,420.1,1270.0,20.0,334.0,168.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56198317253825,34.55836119964604]}"
1455,555.9,1351.0,21.0,335.0,175.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98822920057111,33.21439170307483]}"
1456,483.0,1392.0,22.0,337.0,171.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41743966904157,33.80054242596282]}"
1457,479.7,1353.0,21.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82787992235578,33.84689549462338]}"
1458,586.7,1257.0,19.0,334.0,168.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79132306457396,34.46322961105779]}"
1459,547.4,1354.0,18.0,335.0,171.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52236746850858,33.481730331628796]}"
1460,434.5,1262.0,20.0,331.0,164.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40109490515245,34.50176733674652]}"
1461,552.3,1263.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42966133118745,34.53976607326477]}"
1462,627.5,1270.0,19.0,335.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56925952633962,34.281859755194056]}"
1463,519.8,1281.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06665212487475,34.718171488690906]}"
1464,391.6,1287.0,19.0,334.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3277923779683,34.27296643388127]}"
1465,544.7,1271.0,20.0,335.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59459201735179,34.72356138039562]}"
1466,454.0,1264.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43559021206264,34.54380849204331]}"
1467,544.7,1271.0,20.0,335.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59432252276655,34.724100369566095]}"
1468,444.8,1349.0,21.0,334.0,171.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87800591520964,33.65393737159451]}"
1469,439.7,1262.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67490140375207,34.434663185022785]}"
1470,554.7,1266.0,19.0,334.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56360014004967,34.36890650622524]}"
1471,471.9,1277.0,20.0,332.0,162.0,-16.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18765519364564,34.62842979180737]}"
1472,461.3,1274.0,18.0,335.0,170.0,1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76841602482892,34.10992220981358]}"
1473,509.5,1264.0,20.0,332.0,165.0,-12.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43478172830693,34.52844730068487]}"
1474,389.8,1359.0,21.0,335.0,171.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82814941694102,33.69543953772083]}"
1475,580.1,1335.0,17.0,336.0,170.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5134741471958,33.659596757884465]}"
1476,609.7,1341.0,20.0,336.0,172.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2819782984782,33.47068105363413]}"
1477,552.2,1335.0,21.0,335.0,173.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00682432695238,33.42648394165545]}"
1478,535.2,1260.0,19.0,334.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75574977932283,34.569410477640716]}"
1479,490.8,1367.0,20.0,335.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4601142193191,33.29820451908318]}"
1480,374.4,1374.0,22.0,334.0,170.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71819562616479,33.8237189602931]}"
1481,587.3,1320.0,20.0,333.0,164.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91250122211984,34.35516228237821]}"
1482,362.3,1303.0,17.0,338.0,172.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50134689086018,33.97409693885471]}"
1483,499.5,1376.0,20.0,335.0,174.0,1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45688028429626,33.15213845388535]}"
1484,450.1,1265.0,19.0,332.0,165.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43343425538075,34.417954520738164]}"
1485,543.0,1334.0,20.0,335.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24829147532371,33.51110524141951]}"
1486,344.8,1262.0,19.0,334.0,167.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77434490570411,34.64864188570006]}"
1487,497.8,1366.0,20.0,335.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4541853384439,33.287424735673746]}"
1488,814.2,1271.0,19.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59971241447127,34.284015711875945]}"
1489,429.5,1258.0,19.0,335.0,169.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79698245086392,34.408252715669676]}"
1490,488.0,1271.0,20.0,334.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69511349764477,34.70388827567341]}"
1491,574.9,1257.0,19.0,334.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78350772160212,34.43789712004562]}"
1492,402.2,1339.0,22.0,331.0,162.0,-15.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25816836916718,34.66211661496185]}"
1493,413.8,1362.0,21.0,335.0,169.0,-3.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6928631351526,33.947147480331125]}"
1494,497.1,1360.0,22.0,335.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82491548191818,33.63318628853135]}"
1495,480.9,1269.0,19.0,333.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48005681862655,34.3648640874467]}"
1496,544.6,1351.0,21.0,335.0,175.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99442757603154,33.21439170307483]}"
1497,528.1,1296.0,20.0,334.0,166.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21541313592493,34.30530578410958]}"
1498,486.9,1358.0,20.0,335.0,173.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3579757715147,33.314374194197335]}"
1499,444.2,1398.0,22.0,335.0,175.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55542089668232,33.19148466332978]}"
1500,360.6,1383.0,22.0,336.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49747956085662,33.87842636109598]}"
1501,603.4,1285.0,20.0,333.0,165.0,-13.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26176620458551,34.380764267975614]}"
1502,552.1,1354.0,18.0,335.0,171.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50538930963872,33.463674194418]}"
1503,520.4,1364.0,21.0,335.0,169.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55622938043804,34.033655242191834]}"
1504,541.4,1341.0,21.0,334.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91492667338696,33.58764170362649]}"
1505,365.5,1258.0,19.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79752144003439,34.482363726609535]}"
1506,380.8,1263.0,19.0,334.0,166.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78350772160212,34.68825758972973]}"
1507,531.7,1291.0,20.0,331.0,161.0,-17.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0512909335163,34.652145315308125]}"
1508,399.7,1314.0,19.0,337.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33991963430391,33.859022750959]}"
1509,505.1,1285.0,19.0,334.0,168.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39974743222626,34.23469820277778]}"
1510,590.0,1301.0,19.0,335.0,169.0,-7.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29491403856952,34.13606318458146]}"
1511,407.7,1264.0,19.0,334.0,166.0,-10.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78081277574977,34.67774730090553]}"
1512,449.0,1349.0,21.0,334.0,169.0,-4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8580633159022,33.82533592780452]}"
1513,453.9,1356.0,19.0,335.0,172.0,-2.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4277748690908,33.387137732211016]}"
1514,492.4,1268.0,20.0,333.0,166.0,-11.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47628389443325,34.56024766174269]}"
1515,783.0,1270.0,18.0,336.0,170.0,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64795194522848,34.203436830890425]}"
1516,483.9,1271.0,20.0,334.0,167.0,-9.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5398846165489,34.62384838385836]}"
1517,482.9,1285.0,19.0,334.0,167.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37576241414027,34.26622906925038]}"
1518,471.8,1259.0,19.0,334.0,168.0,-5.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73257324499255,34.50365379884317]}"
1519,448.9,1383.0,22.0,336.0,171.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61821313504228,33.78679820211579]}"
1520,488.1,1300.0,20.0,334.0,164.0,-15.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17444995896909,34.36216914159434]}"
1521,448.8,1264.0,19.0,334.0,167.0,-8.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74065808254963,34.65699621784237]}"
1522,643.6,1352.0,22.0,335.0,175.0,4.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9491524857119,33.211157768052]}"
1523,542.2,1389.0,21.0,335.0,170.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37620699750049,33.909148743812864]}"
1524,527.1,1264.0,20.0,334.0,168.0,-6.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59836494154509,34.498533401723684]}"
1525,454.6,1276.0,18.0,336.0,170.0,-1.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59620898486321,34.17756535070778]}"
