system:index,crop_label,elevation,landforms,.geo
713,0,29.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12794362536985,38.16417775129285]}"
714,0,81.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.64824326365002,37.56670825582495]}"
715,0,1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49472575587583,38.3126692677578]}"
716,0,27.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18911889621839,38.25499742651733]}"
717,0,21.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3188401975271,38.36522071187879]}"
718,0,76.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.64258387736007,37.541106270227544]}"
719,0,4.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.43283640708185,38.256344899443505]}"
720,0,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29233532236371,37.59985608980896]}"
721,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30203712743221,38.212686776635294]}"
722,0,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.39914958392737,38.45415392500662]}"
723,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59578622533928,38.33342035082096]}"
724,0,16.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2734707013972,38.179808437236524]}"
725,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63863586439179,38.28814526050134]}"
726,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26484687466966,38.088988762012036]}"
727,0,36.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1697152860814,38.32964742662766]}"
728,0,79.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63476853438823,37.55404201031887]}"
729,0,79.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63045662102445,37.55619796700075]}"
730,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44082683882867,38.244217643107895]}"
731,0,6.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24598225370315,37.68232143289113]}"
732,0,21.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23708893239036,38.18007793182176]}"
733,0,18.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11473839069328,37.87662702884619]}"
734,0,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15866600808673,38.28598930381945]}"
735,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15408460013772,38.12564002560411]}"
736,0,23.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10315012352814,37.96852468241161]}"
737,0,5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35890048491697,38.1811559101627]}"
738,0,4.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38719741636675,38.18762378020836]}"
739,0,31.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16243893228003,38.20379345532251]}"
740,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26619434759584,38.059883346806565]}"
741,0,14.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27886059310192,38.16229128919619]}"
742,0,9.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33302900473433,38.17037612675327]}"
743,0,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14303532214305,38.24044471891459]}"
744,0,3.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52005824688801,38.45981331129658]}"
745,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60387106289636,38.33584580208809]}"
746,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4440607738515,38.23721078389176]}"
747,0,25.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03802683971134,39.011199232689144]}"
748,0,27.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14707774092159,38.18708479103789]}"
749,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31389488918259,38.23316836511322]}"
750,0,24.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02428261586431,38.99772450342735]}"
751,0,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.40265301353544,38.45900482754087]}"
752,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40633153191848,38.08386836489256]}"
753,0,18.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10557557479527,37.85830139705015]}"
754,0,25.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19343080958215,38.1773829859694]}"
755,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54215680287734,38.22427504380044]}"
756,0,75.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3902562626146,38.41669417765884]}"
757,0,79.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02697756171666,38.793717102403804]}"
758,0,6.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25110265082263,37.683399411232074]}"
759,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5755741314466,38.426395982727335]}"
760,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05949200071993,37.948851577689396]}"
761,0,44.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14923369760348,38.337193275014265]}"
762,0,2.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42277070161788,38.21699868999907]}"
763,0,25.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17914759656466,38.16256078378143]}"
764,0,14.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29125734402277,38.16902865382709]}"
765,0,30.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1403403762907,38.15151150578676]}"
766,0,137.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0911172730028,38.308357354394026]}"
767,0,35.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.87111528564007,37.543531721494666]}"
768,0,87.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.46840969233298,38.51047829332092]}"
769,0,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.45331799555979,38.50320193951955]}"
770,0,53.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9881703414427,38.752753925447955]}"
771,0,-3.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58419795817414,38.38812775162384]}"
772,0,40.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25443099165572,38.29191818469464]}"
773,0,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.40561745397304,38.454692914177095]}"
774,0,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42825499913285,38.46250825714894]}"
775,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23978387824272,38.442296163256245]}"
776,0,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.40130554060926,38.45577089251804]}"
777,0,-2.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61707629757292,38.20756637951582]}"
778,0,81.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65066871491715,37.56670825582495]}"
779,0,25.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18534597202509,38.165525224219024]}"
780,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54619922165588,38.2202326250219]}"
781,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20097665796877,38.31590320278063]}"
782,0,2.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56587232637811,38.3592918310036]}"
783,0,30.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1117739502557,38.08386836489256]}"
784,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25056366165217,38.37896493572582]}"
785,0,4.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40390608065135,38.214842733317184]}"
786,0,28.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17672214529753,38.18519832894124]}"
787,0,0.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57826907729896,38.345547607156576]}"
788,0,27.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25271961833404,38.45199796832474]}"
789,0,61.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38863929510319,38.473827029728845]}"
790,0,1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56802828305999,38.45577089251804]}"
791,0,2.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51116492557523,38.37761746279964]}"
792,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28856239817041,37.6001255843942]}"
793,0,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02876961800305,38.01379977273123]}"
794,0,36.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1915443474855,38.301889484348365]}"
795,0,25.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35091005317017,38.40483641590846]}"
796,0,79.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03964380722275,38.791830640307154]}"
797,0,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.83284705453659,37.652946523100425]}"
798,0,32.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3263860459137,38.353901939298886]}"
799,0,48.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96256835584529,38.73874020701569]}"
800,0,12.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26700283135155,38.07847847318784]}"
801,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26403839091395,38.07713100026166]}"
802,0,18.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17348821027471,37.54892161319938]}"
803,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06434290325419,37.94939056685987]}"
804,0,18.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2020546363097,38.10111601834765]}"
805,0,10.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33895788560952,38.24340915935218]}"
806,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51035644181952,38.28275536879662]}"
807,0,25.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19612575543451,38.17873045889558]}"
808,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25245012374882,38.42774345565351]}"
809,0,5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32844759678531,38.10704489922284]}"
810,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38109344671658,38.44310464701196]}"
811,0,6.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35108514194513,38.11486024219468]}"
812,0,76.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22829001688785,38.31913713780346]}"
813,0,10.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31955427547254,38.19759507986209]}"
814,0,7.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3478512069223,38.2059494120044]}"
815,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44352178468102,38.088719267426804]}"
816,0,8.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33168153180816,38.1315689064793]}"
817,0,48.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41504976445628,38.44202666867101]}"
818,0,35.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.9794521089049,37.9210936354101]}"
819,0,81.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65659759579233,37.55862341826787]}"
820,0,6.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31254741625641,38.07713100026166]}"
821,0,36.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02850012341781,38.03104742618633]}"
822,0,11.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31874579171682,38.15070302203105]}"
823,0,-2.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42681312039642,38.11863316638799]}"
824,0,23.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09263983470395,37.956666920661235]}"
825,0,6.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37372268710494,38.25688388861398]}"
826,0,23.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16351691062098,38.113782263853736]}"
827,0,8.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33087304805244,38.12752648770077]}"
828,0,26.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2621519288173,38.45118948456903]}"
829,0,4.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40175012396946,38.21565121707289]}"
830,0,0.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44082683882867,38.08844977284157]}"
831,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50981745264906,38.28221637962615]}"
832,0,41.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06407340866895,38.08332937572209]}"
833,0,29.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05410210901522,37.99763009761708]}"
834,0,9.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28128604436904,38.08198190279591]}"
835,0,-1.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63324597268706,38.177921975139874]}"
836,0,21.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2071750334292,38.1488165599344]}"
837,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19612575543451,37.857762407879676]}"
838,0,11.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28856239817041,38.093300675375815]}"
839,0,24.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08347701880592,37.96178731778072]}"
840,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24220932950985,38.434480820284406]}"
841,0,-2.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4373234092206,38.1240230580927]}"
842,0,1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4230401962031,37.8362028410608]}"
843,0,9.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3357239505867,38.161482805440485]}"
844,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19558676626404,38.17468804011704]}"
845,0,7.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34246131521758,38.238288762232706]}"
846,0,21.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2365499432199,38.190318726060724]}"
847,0,29.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09829922099391,38.066620711437466]}"
848,0,-3.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48071203744358,38.29003172259799]}"
849,0,32.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33393189430029,38.351745982617]}"
850,0,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37462557667092,38.456848870858984]}"
851,0,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3948376705636,38.46762865426842]}"
852,0,-5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45699651394283,37.875818545090475]}"
853,0,29.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18453748826937,38.26712468285294]}"
854,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5251786440075,38.20379345532251]}"
855,0,8.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3373409180981,38.13183840106454]}"
856,0,14.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28937088192612,38.16094381627001]}"
857,0,27.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05733604403804,37.9458871372518]}"
858,0,29.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18588496119555,38.21996313043667]}"
859,0,9.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32521366176249,38.16229128919619]}"
860,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29718622489796,38.1878932747936]}"
861,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24571275911791,38.42962991775016]}"
862,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.30563496285053,38.370071614413035]}"
863,0,36.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37974597379039,38.43151637984681]}"
864,0,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.98295553851295,37.92298009750675]}"
865,0,1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47693911325027,38.31859814863299]}"
866,0,5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3222492213249,38.074166559824064]}"
867,0,79.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.62533622390498,37.553503021148394]}"
868,0,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.9743317117854,37.91516475453491]}"
869,0,5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41791979908362,38.29434363596176]}"
870,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40687052108896,38.07605302192072]}"
871,0,5.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36536835496264,38.17145410509421]}"
872,0,7.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35566654989414,38.18654580186742]}"
873,0,16.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07673965417503,37.58395590928004]}"
874,0,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96122088291911,38.724187499412956]}"
875,0,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9550225074587,38.744399593305644]}"
876,0,6.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3718362250083,38.25715338319922]}"
877,0,27.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0592225061347,37.994396162594256]}"
878,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30446257869933,38.192474682742606]}"
879,0,47.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41909218323482,38.46439471924559]}"
880,0,44.0,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3722001254038,38.400793997129924]}"
881,0,5.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36159543076933,38.17657450221369]}"
882,0,0.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58446745275938,38.42585699355686]}"
883,0,0.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60279308455543,38.326682986190065]}"
884,0,8.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22496167605476,37.85884038622062]}"
885,0,7.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37695662212778,38.33800175876997]}"
886,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5470077054116,38.219154646680956]}"
887,0,21.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2276566219071,38.202445982396334]}"
888,0,4.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39097034056005,38.16714219173044]}"
889,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56048243467339,38.21160879829436]}"
890,0,143.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.45709091975309,38.5155986904404]}"
891,0,43.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.96651636881356,37.90438497112548]}"
892,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31578135127924,38.20810536868629]}"
893,0,17.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22657864356617,38.157709881247186]}"
894,0,279.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66289037706301,37.663187317339386]}"
895,0,3.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39582124309428,38.235863310965584]}"
896,0,24.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20825301177013,38.33395933999143]}"
897,0,93.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4873549962642,37.533021432670466]}"
898,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20016817421305,37.857223418709204]}"
899,0,14.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28290301188045,38.19948154195874]}"
900,0,78.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.61913784844455,37.528440024721455]}"
901,0,1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41495535864604,38.17226258884992]}"
902,0,48.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96688026920907,38.73900970160093]}"
903,0,2.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38962286763386,38.117824682632275]}"
904,0,3.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62650860805618,37.946156631837034]}"
905,0,2.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40660102650372,38.20541042283393]}"
906,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09479579138583,38.13803677652496]}"
907,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01421691040031,37.96960266075256]}"
908,0,112.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.45843839267926,38.488110242746345]}"
909,0,2.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51898026854707,38.405375405078935]}"
910,0,40.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.82664867907616,37.628153021258726]}"
911,0,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11743333654564,38.1706456213385]}"
912,0,15.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28937088192612,38.21457323873195]}"
913,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62570012430047,38.32183208365582]}"
914,0,11.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31685932962017,38.17118461050897]}"
915,0,2.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57907756105467,38.47221006221743]}"
916,0,65.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11015698274429,38.312130278587325]}"
917,0,16.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26835030427773,38.17118461050897]}"
918,0,21.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18022557490559,38.111356812586614]}"
919,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0217627587869,37.96178731778072]}"
920,0,26.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3482151073178,38.37815645197011]}"
921,0,32.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07754813793073,38.19301367191308]}"
922,0,1.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55886546716198,38.355788401395536]}"
923,0,19.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23735842697559,38.127795982286]}"
924,0,2.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58716239861174,38.3344983291619]}"
925,0,13.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23601095404942,38.06931565728982]}"
926,0,30.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34713712897685,38.41426872639172]}"
927,0,-1.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.45331799555979,38.24772107271596]}"
928,0,25.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2403228674132,38.44526060369384]}"
929,0,196.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.39645463807503,38.60911331151724]}"
930,0,5.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36536835496264,38.1668726971452]}"
931,0,45.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33770481849359,38.26631619909723]}"
932,0,0.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5289515682008,38.33153388872431]}"
933,0,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09425680221537,38.2908402063537]}"
934,0,-1.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51844127937659,38.30647089229738]}"
935,0,0.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4230401962031,38.184120350600296]}"
936,0,7.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.315511856694,38.09626511581341]}"
937,0,48.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07997358919786,38.159326848758596]}"
938,0,73.0,32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41262431318917,38.426126488142096]}"
939,0,17.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27077575554485,38.25391944817638]}"
940,0,43.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.9638214229612,37.89522215522746]}"
941,0,16.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64321727234079,37.86611674002199]}"
942,0,12.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30688802996644,38.19058822064596]}"
943,0,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37570355501185,38.43259435818776]}"
944,0,6.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41818929366886,38.36333424978214]}"
945,0,8.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32386618883632,38.1172856934618]}"
946,0,59.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34713712897685,38.266046704512]}"
947,0,41.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07161925705554,38.08602432157444]}"
948,0,10.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3222492213249,38.13938424945115]}"
949,0,0.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41064344528226,38.1811559101627]}"
950,0,23.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19909019587212,38.169298148412324]}"
951,0,29.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19046636914456,38.262812769489166]}"
952,0,8.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32710012385914,38.2021764878111]}"
