system:index,crop_label,elevation,landforms,.geo
1071,1,48.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31312426574631,34.26728604878236]}"
1072,1,49.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42900693739773,34.28103027262939]}"
1073,1,38.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57920982718436,33.16936510853148]}"
1074,1,46.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69742354429263,34.15086438796047]}"
1075,1,49.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81573166721118,34.373466915365285]}"
1076,1,46.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4660221013853,33.594627564033665]}"
1077,1,43.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28034033215779,33.745544531765745]}"
1078,1,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50203996999664,33.222455541822946]}"
1079,1,45.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41185368975289,33.709971246514606]}"
1080,1,45.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30971524194851,33.844449044547304]}"
1081,1,48.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48775675697914,34.20745825086]}"
1082,1,52.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01569664945619,34.46967648229449]}"
1083,1,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9954845555635,33.26234074043785]}"
1084,1,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76111867221856,34.01099669822306]}"
1085,1,46.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30082192063573,33.834208250308336]}"
1086,1,54.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38184538498145,34.57154543551364]}"
1087,1,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27755098049518,33.46688713063187]}"
1088,1,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82273852642732,34.38262973126331]}"
1089,1,64.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80818581882457,34.625983341731285]}"
1090,1,50.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59905802068155,34.282377745555564]}"
1091,1,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4055609084822,34.26917251087901]}"
1092,1,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62816343588702,34.249229911571554]}"
1093,1,51.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63822914135102,33.923680452606646]}"
1094,1,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64056018680787,34.26944200546425]}"
1095,1,49.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49368563785433,34.44919489381656]}"
1096,1,40.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31285477116107,33.87112900848565]}"
1097,1,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64173257095908,33.99698297979079]}"
1098,1,51.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49988401331476,34.46779002019784]}"
1099,1,52.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54327264153773,34.42655734865675]}"
1100,1,51.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59780495356563,33.926375398459]}"
1101,1,48.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43089339949438,34.16406962263703]}"
1102,1,54.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42604249696014,34.56130464127468]}"
1103,1,55.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98093184796076,34.55726222249614]}"
1104,1,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61047119907172,34.02123749246202]}"
1105,1,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81869610764878,34.719228468222894]}"
1106,1,54.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3513924968498,34.58205572433784]}"
1107,1,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41741867023258,33.28659525310908]}"
1108,1,50.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50500441043424,34.40742323310501]}"
1109,1,47.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68071488000801,34.15733225800613]}"
1110,1,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95452137860764,34.71410807110341]}"
1111,1,50.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0218950249166,34.43652864831048]}"
1112,1,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3934336521466,34.6208629446118]}"
1113,1,52.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4333188507615,34.49446998413619]}"
1114,1,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52602498808264,34.32361041709665]}"
1115,1,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30881235238253,33.45880229307479]}"
1116,1,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61101018824219,33.98620319638136]}"
1117,1,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45272246089849,34.24437900903731]}"
1118,1,52.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44329015041522,34.514143088858404]}"
1119,1,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45865134177367,34.62571384714605]}"
1120,1,48.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39451163048753,34.24788243864538]}"
1121,1,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47347354396165,34.44084056167425]}"
1122,1,51.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50446542126376,34.363495615711564]}"
1123,1,53.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4122982731131,34.55025536328001]}"
1124,1,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44688798583356,33.63505175181904]}"
1125,1,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5021343758069,33.30465139031988]}"
1126,1,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3055784173597,33.94497052484027]}"
1127,1,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43924773163668,34.3360071680175]}"
1128,1,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1345437615452,33.32243803294545]}"
1129,1,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39019971712376,34.69847738515973]}"
1130,1,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5249470097417,34.309596698664386]}"
1131,1,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48892914113034,33.8549593333715]}"
1132,1,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4543394284099,34.516838034710766]}"
1133,1,48.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5114722804799,34.111518178516036]}"
1134,1,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48084430357328,33.28686474769432]}"
1135,1,51.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45757336343273,34.47479687941397]}"
1136,1,59.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84160314739383,34.69174002052883]}"
1137,1,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47940242483683,34.307440741982504]}"
1138,1,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36109430191829,34.098851933009946]}"
1139,1,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83055386939915,33.49545355666687]}"
1140,2,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51992101843247,34.629756265924584]}"
1141,2,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59349304020186,34.70898767398393]}"
1142,2,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94131614393109,33.234852292743795]}"
1143,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43125729988988,34.35244633771689]}"
1144,2,63.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50671578375591,34.49473947872142]}"
1145,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68431271542634,34.47668334151062]}"
1146,2,61.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41913004355426,34.4208979623668]}"
1147,2,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32615441164789,33.71778658948645]}"
1148,2,61.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46359665011818,34.52195843183024]}"
1149,2,58.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37142950196751,34.40957918978689]}"
1150,2,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4555118125611,33.398166011396725]}"
1151,2,66.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53177878018285,34.73728460543369]}"
1152,2,64.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48946813030082,34.66694651868713]}"
1153,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78779863615691,34.39879940637746]}"
1154,2,58.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44068961037313,34.18482070570019]}"
1155,2,60.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62825784169729,34.390714568820385]}"
1156,2,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31959213579196,34.671258432050905]}"
1157,2,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26390116245841,34.74240500255318]}"
1158,2,55.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60993220990125,34.18401222194448]}"
1159,2,37.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3589383452364,33.79971294339815]}"
1160,2,43.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8572338333375,33.873284965167535]}"
1161,2,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9060123532652,33.650412943177486]}"
1162,2,59.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67595838328403,34.43113875660576]}"
1163,2,61.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53986361773993,34.41011817895736]}"
1164,2,37.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42092209984065,33.79809597588673]}"
1165,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04049015129789,34.64942937064681]}"
1166,2,64.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51587859965393,34.56319110337133]}"
1167,2,54.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2442280577362,34.74509994840553]}"
1168,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69859592844385,34.54782991201289]}"
1169,2,55.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02081704657566,34.583133702678786]}"
1170,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79480549537304,34.49635644623284]}"
1171,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53716867188757,34.23871962274736]}"
1172,2,58.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57840134342865,34.36619056156392]}"
1173,2,60.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40376885219581,34.31929850373288]}"
1174,2,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21000224541123,34.2893846047717]}"
1175,2,64.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5088717404378,34.5914880348211]}"
1176,2,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45066091002685,34.27590987550991]}"
1177,2,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61613058536167,34.491775038283826]}"
1178,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6832347370854,34.47156294439114]}"
1179,2,46.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89604105361147,34.31983749290335]}"
1180,2,59.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43017932154893,34.492044532869066]}"
1181,2,50.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34061271344036,34.46105265556694]}"
1182,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3991874442468,33.42969687786932]}"
1183,2,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73955910539969,34.53462467733633]}"
1184,2,54.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40269087385488,34.07917882828773]}"
1185,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51857354550629,34.43033027285005]}"
1186,2,62.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52881433974525,34.33951059762557]}"
1187,2,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67236054786571,33.75686330434565]}"
1188,2,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64954791393092,34.55268081454713]}"
1189,2,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70254394141212,33.82854886401839]}"
1190,2,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3408822080256,34.73243370289945]}"
1191,2,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60993220990125,34.078370344532026]}"
1192,2,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43017932154893,33.613222690414936]}"
1193,2,65.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40269087385488,34.70521474979063]}"
1194,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03860368920124,34.64781240313539]}"
1195,2,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48003581981756,34.117177564805985]}"
1196,2,59.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33019683042643,34.187515651552545]}"
1197,2,43.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83890820154146,33.880022329798436]}"
1198,2,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0315968299851,34.70979615773964]}"
1199,2,62.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51614809423917,34.43086926202052]}"
1200,2,50.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25760838118772,34.5532198037176]}"
1201,2,57.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52450242638147,34.21311763714995]}"
1202,2,50.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74701054797603,34.458088215129344]}"
1203,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8076468296541,33.660923232001686]}"
1204,2,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36630910484803,34.18805464072302]}"
1205,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43961163203218,33.35154344815092]}"
1206,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76165766138904,34.51360409968793]}"
1207,2,54.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33576181090612,34.654549767766284]}"
1208,2,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85858130626367,33.577649405163804]}"
1209,2,69.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64766145183427,34.66452106742001]}"
1210,2,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46440513387388,34.524653377682604]}"
1211,2,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90789881536185,33.646101029813714]}"
1212,2,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21215820209312,34.4141605977359]}"
1213,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82408599935349,33.75228189639664]}"
1214,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39585910341371,33.689220163451445]}"
1215,2,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3274074787638,34.45108135591322]}"
1216,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42209448399186,34.59795590486676]}"
1217,2,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89550206444099,34.30582377447109]}"
1218,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42586740818516,34.516568540125526]}"
1219,2,68.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7824087444522,34.72839128412091]}"
1220,2,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27162209961999,34.64619543562397]}"
1221,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55441632534266,34.28615066974887]}"
1222,2,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95964177572712,33.22919290645384]}"
1223,2,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4694311251831,33.85684579546815]}"
1224,2,66.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79588347371399,34.61978496627086]}"
1225,2,57.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31106271487468,34.34786492976788]}"
1226,2,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.23129231764487,34.133616734505374]}"
1227,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7895906924433,33.74204110215768]}"
1228,2,41.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84295062032,33.78381276286923]}"
1229,2,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65780784026296,33.658767275319796]}"
1230,2,58.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41993852730997,34.48988857618718]}"
1231,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90897679370279,33.59813099364173]}"
1232,2,60.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51560910506869,34.37535337746194]}"
1233,2,40.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29812697478336,33.693532076815224]}"
1234,2,39.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46242426596697,33.857115290053386]}"
1235,2,38.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91921758794174,33.647987491910364]}"
1236,2,50.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34061271344036,34.458896698885056]}"
1237,2,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58540820264479,33.88864615652598]}"
1238,2,66.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60723726404889,34.5914880348211]}"
1239,2,64.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48677318444847,34.71868947905242]}"
1240,2,54.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11837408643105,34.57531835970694]}"
1241,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68943311254583,34.57989976765595]}"
1242,2,53.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13589123447137,34.272945435072316]}"
1243,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39972643341729,34.23440770938358]}"
1244,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2442280577362,34.070016012389715]}"
1245,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.095467046686,34.73162521914374]}"
1246,2,58.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36523112650708,34.433294713287644]}"
1247,2,54.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25922534869913,34.55025536328001]}"
1248,2,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4791329302516,33.53749471196366]}"
1249,2,66.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61828654204356,34.745908432161244]}"
1250,2,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46305766094771,33.292793628569505]}"
1251,2,46.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95047895982911,34.37238893702435]}"
1252,2,58.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78752914157168,34.318220525391936]}"
1253,2,54.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25446885197515,34.32900030880137]}"
1254,2,45.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97230802123322,34.33789363011415]}"
1255,2,50.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46925603640813,34.110709694760324]}"
1256,2,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36082480733305,34.70737070647251]}"
1257,2,54.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20892426707029,34.35002088644977]}"
1258,2,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40457733595153,33.852533882104375]}"
1259,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.35391235392719,33.31974308709309]}"
1260,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74225405125205,34.24437900903731]}"
1261,2,61.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66922101865313,33.7625226906356]}"
1262,2,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26165079996626,34.61843749334468]}"
1263,2,41.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97365549415939,33.668738574973524]}"
1264,2,44.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97581145084128,34.324418900852365]}"
1265,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83109285856962,33.65256889985937]}"
1266,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52180748052912,34.43275572411718]}"
1267,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42074701106567,34.516838034710766]}"
1268,2,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79184105493545,34.082412763310565]}"
1269,2,53.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27835946425088,34.6418835222602]}"
1270,2,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69957950097452,33.823967456069376]}"
1271,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37412444781987,33.31570066831455]}"
1272,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66949051323837,34.1931750378425]}"
1273,2,54.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33603130549136,34.65185482191393]}"
1274,2,65.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71045369019423,33.55824579502682]}"
1275,2,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61280224452858,33.673319982922536]}"
1276,2,63.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51641758882441,34.596608431940574]}"
1277,2,42.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98766921259165,33.65337738361508]}"
1278,2,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4299098269637,33.34318911600861]}"
1279,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46117119885105,34.22982630143458]}"
1280,2,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91787011501557,34.34597846767123]}"
1281,2,55.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40781127097435,34.1045113192999]}"
1282,2,56.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15610332836407,34.576396338047886]}"
1283,2,55.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48946813030082,34.18535969487066]}"
1284,2,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64308004388526,34.5772048218036]}"
1285,2,56.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34573311055985,34.624096879634635]}"
1286,2,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31932264120672,34.69120103135836]}"
1287,2,66.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55522480909836,34.56319110337133]}"
1288,2,41.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8114197538474,33.790819622085365]}"
1289,2,63.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59484051312803,34.69686041764832]}"
1290,2,67.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78887661449785,34.688236590920766]}"
1291,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70317733639286,34.54890789035383]}"
1292,2,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40421343555603,33.82854886401839]}"
1293,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41508762477572,33.43373929664786]}"
1294,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5802878055253,34.365651572393446]}"
1295,2,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5059073000002,33.175024494821436]}"
1296,2,47.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25545242450583,34.32765283587519]}"
1297,2,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.657632751488,34.10262485720325]}"
1298,2,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50159538663644,33.17286853813955]}"
1299,2,64.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77836632567366,34.57531835970694]}"
1300,2,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6252934012597,34.43949308874807]}"
1301,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51399213755728,34.321993449585236]}"
1302,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80360441087556,33.735034242941545]}"
1303,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69418960926981,33.76225319605037]}"
1304,2,39.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55001000616862,33.80887575929617]}"
1305,2,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40529141389698,33.805102835102865]}"
1306,2,42.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82543347227967,33.85630680629768]}"
1307,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4517388883678,33.28955969354667]}"
